CustomerID,Segment,AgeGroup,LoyaltyTier
53440,Consumer,25-34,Silver
53441,Consumer,35-44,Silver
53442,SMB,35-44,Gold
53443,Consumer,35-44,Bronze
53444,Consumer,25-34,Bronze
53445,Consumer,45-54,Bronze
53446,Consumer,55-64,Bronze
53447,Corporate,25-34,Bronze
53448,Consumer,55-64,Bronze
53449,Consumer,18-24,Silver
53450,SMB,45-54,Bronze
53451,Consumer,35-44,Bronze
53452,Consumer,35-44,Bronze
53453,SMB,35-44,Bronze
53454,Corporate,18-24,Silver
53455,Consumer,25-34,Bronze
53456,Consumer,65+,Silver
53457,Consumer,35-44,Bronze
53458,Consumer,65+,Silver
53459,Consumer,35-44,Gold
53460,Consumer,55-64,Silver
53461,Consumer,35-44,Bronze
53462,Consumer,65+,Silver
53463,SMB,35-44,Bronze
53464,Consumer,25-34,Silver
53465,Consumer,25-34,Silver
53466,Consumer,18-24,Bronze
53467,Consumer,18-24,Bronze
53468,Consumer,45-54,Bronze
53469,Consumer,35-44,Bronze
53470,Consumer,55-64,Gold
53471,Consumer,25-34,Silver
53472,Consumer,65+,Bronze
53473,Consumer,25-34,Bronze
53474,Consumer,25-34,Bronze
53475,Consumer,25-34,Bronze
53476,Corporate,25-34,Gold
53477,Consumer,35-44,Bronze
53478,SMB,55-64,Bronze
53479,Consumer,18-24,Gold
53480,Consumer,25-34,Bronze
53481,Consumer,18-24,Silver
53482,SMB,55-64,Bronze
53483,Consumer,18-24,Bronze
53484,Consumer,35-44,Bronze
53485,Consumer,55-64,Bronze
53486,SMB,25-34,Bronze
53487,SMB,18-24,Bronze
53488,Consumer,25-34,Bronze
53489,Consumer,65+,Bronze
53490,Consumer,18-24,Bronze
53491,Consumer,55-64,Bronze
53492,Consumer,25-34,Silver
53493,Corporate,25-34,Silver
53494,Consumer,55-64,Bronze
53495,Consumer,45-54,Bronze
53496,Consumer,25-34,Silver
53497,Consumer,45-54,Silver
53498,Consumer,25-34,Bronze
53499,Corporate,55-64,Bronze
53500,Consumer,45-54,Bronze
53501,SMB,65+,Silver
53502,Corporate,45-54,Silver
53503,Consumer,45-54,Silver
53504,Corporate,55-64,Gold
53505,SMB,45-54,Gold
53506,Consumer,18-24,Bronze
53507,Consumer,45-54,Gold
53508,Consumer,25-34,Bronze
53509,Consumer,45-54,Bronze
53510,SMB,65+,Silver
53511,SMB,45-54,Gold
53512,Consumer,55-64,Bronze
53513,Consumer,35-44,Silver
53514,Consumer,18-24,Bronze
53515,SMB,18-24,Gold
53516,Consumer,18-24,Bronze
53517,Corporate,25-34,Bronze
53518,SMB,25-34,Gold
53519,Consumer,25-34,Bronze
53520,Consumer,45-54,Bronze
53521,Consumer,55-64,Bronze
53522,Corporate,55-64,Bronze
53523,Consumer,55-64,Bronze
53524,Consumer,55-64,Gold
53525,Consumer,45-54,Bronze
53526,Consumer,35-44,Bronze
53527,Consumer,35-44,Bronze
53528,Consumer,18-24,Bronze
53529,Consumer,18-24,Bronze
53530,Consumer,55-64,Bronze
53531,SMB,25-34,Bronze
53532,Corporate,55-64,Silver
53533,Consumer,35-44,Bronze
53534,Consumer,18-24,Bronze
53535,Consumer,55-64,Bronze
53536,Consumer,45-54,Silver
53537,Consumer,65+,Silver
53538,Consumer,35-44,Silver
53539,Consumer,65+,Silver
53540,Consumer,35-44,Bronze
53541,SMB,25-34,Silver
53542,Consumer,35-44,Silver
53543,Consumer,45-54,Bronze
53544,Consumer,55-64,Bronze
53545,Consumer,55-64,Bronze
53546,Corporate,65+,Silver
53547,Consumer,35-44,Silver
53548,Consumer,35-44,Bronze
53549,Consumer,35-44,Silver
53550,Consumer,65+,Bronze
53551,SMB,35-44,Silver
53552,Consumer,18-24,Silver
53553,Consumer,35-44,Bronze
53554,SMB,45-54,Silver
53555,Consumer,55-64,Silver
53556,SMB,65+,Bronze
53557,Consumer,45-54,Bronze
53558,Consumer,55-64,Silver
53559,SMB,55-64,Silver
53560,Consumer,55-64,Bronze
53561,Consumer,45-54,Bronze
53562,Consumer,65+,Silver
53563,SMB,55-64,Silver
53564,Consumer,18-24,Gold
53565,Consumer,25-34,Gold
53566,SMB,65+,Bronze
53567,Consumer,45-54,Gold
53568,SMB,25-34,Gold
53569,Corporate,65+,Gold
53570,Consumer,18-24,Silver
53571,SMB,35-44,Gold
53572,Consumer,35-44,Gold
53573,Consumer,25-34,Bronze
53574,Consumer,25-34,Bronze
53575,Consumer,18-24,Silver
53576,Consumer,35-44,Gold
53577,SMB,18-24,Bronze
53578,Consumer,45-54,Bronze
53579,Consumer,25-34,Gold
53580,SMB,55-64,Silver
53581,Consumer,65+,Silver
53582,Consumer,55-64,Silver
53583,Consumer,45-54,Bronze
53584,Consumer,55-64,Bronze
53585,Corporate,18-24,Silver
53586,Consumer,65+,Bronze
53587,Consumer,45-54,Bronze
53588,Consumer,35-44,Bronze
53589,Consumer,45-54,Silver
53590,Consumer,25-34,Bronze
53591,Consumer,35-44,Gold
53592,Consumer,25-34,Bronze
53593,Consumer,65+,Gold
53594,SMB,35-44,Bronze
53595,Consumer,25-34,Gold
53596,Consumer,65+,Gold
53597,Consumer,45-54,Bronze
53598,Consumer,55-64,Bronze
53599,Corporate,55-64,Bronze
53600,Consumer,45-54,Silver
53601,Consumer,35-44,Silver
53602,Consumer,25-34,Bronze
53603,Consumer,18-24,Bronze
53604,Consumer,45-54,Bronze
53605,Consumer,18-24,Silver
53606,Consumer,35-44,Bronze
53607,Consumer,55-64,Silver
53608,Consumer,65+,Silver
53609,Consumer,55-64,Bronze
53610,Consumer,25-34,Gold
53611,Corporate,65+,Silver
53612,Corporate,25-34,Bronze
53613,Consumer,65+,Bronze
53614,Corporate,55-64,Bronze
53615,Consumer,65+,Bronze
53616,Consumer,65+,Bronze
53617,Consumer,35-44,Silver
53618,Consumer,25-34,Bronze
53619,SMB,65+,Silver
53620,Consumer,25-34,Silver
53621,Consumer,25-34,Gold
53622,Consumer,45-54,Silver
53623,Consumer,25-34,Bronze
53624,SMB,35-44,Bronze
53625,Consumer,25-34,Bronze
53626,Consumer,35-44,Bronze
53627,Consumer,65+,Bronze
53628,Consumer,65+,Silver
53629,Consumer,65+,Gold
53630,Consumer,45-54,Bronze
53631,Consumer,55-64,Silver
53632,Consumer,35-44,Bronze
53633,SMB,55-64,Bronze
53634,Consumer,25-34,Gold
53635,Consumer,25-34,Bronze
53636,Consumer,18-24,Bronze
53637,Consumer,35-44,Bronze
53638,Consumer,18-24,Silver
53639,Consumer,45-54,Gold
53640,SMB,25-34,Gold
53641,Consumer,45-54,Gold
53642,Consumer,45-54,Silver
53643,SMB,45-54,Bronze
53644,Consumer,45-54,Bronze
53645,Consumer,55-64,Gold
53646,Consumer,35-44,Silver
53647,Consumer,45-54,Silver
53648,Consumer,25-34,Silver
53649,Corporate,35-44,Gold
53650,Consumer,18-24,Bronze
53651,Consumer,65+,Bronze
53652,SMB,65+,Bronze
53653,Consumer,18-24,Bronze
53654,Consumer,18-24,Silver
53655,Consumer,35-44,Bronze
53656,Consumer,35-44,Bronze
53657,SMB,35-44,Bronze
53658,Consumer,25-34,Bronze
53659,Consumer,45-54,Silver
53660,SMB,35-44,Silver
53661,Consumer,35-44,Gold
53662,Corporate,18-24,Silver
53663,Consumer,45-54,Bronze
53664,Consumer,18-24,Bronze
53665,Consumer,55-64,Gold
53666,Consumer,35-44,Bronze
53667,SMB,35-44,Bronze
53668,Consumer,45-54,Silver
53669,Consumer,55-64,Silver
53670,SMB,25-34,Bronze
53671,Consumer,35-44,Bronze
53672,Consumer,65+,Bronze
53673,Consumer,55-64,Bronze
53674,Consumer,35-44,Bronze
53675,Consumer,35-44,Gold
53676,Consumer,55-64,Bronze
53677,SMB,18-24,Silver
53678,SMB,18-24,Silver
53679,Consumer,45-54,Bronze
53680,Corporate,45-54,Bronze
53681,Consumer,45-54,Silver
53682,Consumer,55-64,Gold
53683,Consumer,55-64,Gold
53684,Consumer,35-44,Gold
53685,Consumer,25-34,Bronze
53686,Consumer,55-64,Gold
53687,Consumer,25-34,Bronze
53688,Consumer,55-64,Bronze
53689,Consumer,45-54,Silver
53690,Consumer,55-64,Bronze
53691,Consumer,45-54,Silver
53692,Consumer,18-24,Silver
53693,Corporate,45-54,Gold
53694,Consumer,35-44,Gold
53695,Consumer,25-34,Silver
53696,Consumer,18-24,Bronze
53697,Consumer,25-34,Bronze
53698,SMB,25-34,Bronze
53699,Consumer,25-34,Bronze
53700,Consumer,55-64,Bronze
53701,Consumer,65+,Gold
53702,Consumer,65+,Gold
53703,Consumer,35-44,Bronze
53704,Consumer,45-54,Bronze
53705,Consumer,18-24,Silver
53706,Consumer,18-24,Bronze
53707,Consumer,55-64,Bronze
53708,SMB,45-54,Gold
53709,Consumer,45-54,Gold
53710,SMB,55-64,Bronze
53711,SMB,55-64,Silver
53712,SMB,45-54,Bronze
53713,Consumer,18-24,Bronze
53714,Consumer,35-44,Bronze
53715,Consumer,55-64,Gold
53716,Consumer,55-64,Bronze
53717,Consumer,65+,Bronze
53718,Consumer,35-44,Gold
53719,Consumer,35-44,Bronze
53720,Consumer,18-24,Gold
53721,Consumer,35-44,Bronze
53722,Consumer,45-54,Bronze
53723,Consumer,65+,Gold
53724,Consumer,55-64,Bronze
53725,Consumer,18-24,Gold
53726,Consumer,25-34,Silver
53727,Consumer,35-44,Silver
53728,Consumer,55-64,Bronze
53729,Consumer,25-34,Silver
53730,Consumer,55-64,Silver
53731,SMB,45-54,Silver
53732,Consumer,55-64,Gold
53733,Consumer,35-44,Gold
53734,Consumer,35-44,Silver
53735,Consumer,18-24,Gold
53736,Consumer,35-44,Silver
53737,SMB,55-64,Gold
53738,Consumer,35-44,Bronze
53739,Consumer,35-44,Bronze
53740,Consumer,65+,Bronze
53741,SMB,55-64,Bronze
53742,Consumer,25-34,Silver
53743,Consumer,65+,Gold
53744,Consumer,45-54,Silver
53745,SMB,25-34,Gold
53746,Consumer,25-34,Silver
53747,Consumer,45-54,Silver
53748,Consumer,35-44,Bronze
53749,Consumer,45-54,Bronze
53750,Consumer,25-34,Gold
53751,Consumer,55-64,Gold
53752,Consumer,55-64,Gold
53753,SMB,35-44,Bronze
53754,Consumer,25-34,Silver
53755,Consumer,65+,Bronze
53756,Consumer,65+,Silver
53757,Consumer,25-34,Silver
53758,Consumer,35-44,Bronze
53759,Corporate,35-44,Bronze
53760,Consumer,25-34,Bronze
53761,Corporate,35-44,Bronze
53762,Consumer,45-54,Bronze
53763,Consumer,35-44,Bronze
53764,Consumer,25-34,Bronze
53765,Consumer,55-64,Gold
53766,SMB,45-54,Silver
53767,SMB,25-34,Bronze
53768,Corporate,25-34,Gold
53769,Consumer,35-44,Gold
53770,Consumer,65+,Gold
53771,Consumer,55-64,Bronze
53772,SMB,25-34,Silver
53773,Consumer,45-54,Bronze
53774,SMB,18-24,Silver
53775,Consumer,65+,Bronze
53776,SMB,65+,Bronze
53777,Consumer,25-34,Gold
53778,Corporate,35-44,Gold
53779,SMB,25-34,Silver
53780,Consumer,25-34,Bronze
53781,Consumer,45-54,Silver
53782,Consumer,35-44,Silver
53783,Consumer,18-24,Bronze
53784,Consumer,25-34,Bronze
53785,Consumer,45-54,Bronze
53786,Consumer,45-54,Silver
53787,Consumer,18-24,Bronze
53788,Consumer,35-44,Bronze
53789,SMB,45-54,Bronze
53790,Consumer,45-54,Gold
53791,Corporate,45-54,Bronze
53792,Consumer,55-64,Bronze
53793,Consumer,25-34,Bronze
53794,Corporate,55-64,Silver
53795,Consumer,35-44,Gold
53796,Consumer,18-24,Bronze
53797,Consumer,45-54,Silver
53798,SMB,35-44,Bronze
53799,Consumer,45-54,Bronze
53800,Consumer,35-44,Silver
53801,Consumer,35-44,Silver
53802,Consumer,35-44,Silver
53803,SMB,45-54,Bronze
53804,Consumer,25-34,Silver
53805,Consumer,45-54,Bronze
53806,SMB,25-34,Bronze
53807,Consumer,55-64,Bronze
53808,Consumer,25-34,Silver
53809,Consumer,18-24,Bronze
53810,Consumer,18-24,Bronze
53811,Consumer,45-54,Bronze
53812,Consumer,25-34,Bronze
53813,Consumer,45-54,Bronze
53814,SMB,25-34,Gold
53815,Consumer,35-44,Silver
53816,Corporate,55-64,Bronze
53817,Consumer,65+,Silver
53818,Consumer,18-24,Gold
53819,Consumer,65+,Gold
53820,Consumer,35-44,Bronze
53821,Consumer,45-54,Silver
53822,Consumer,65+,Bronze
53823,SMB,25-34,Bronze
53824,Consumer,35-44,Bronze
53825,SMB,55-64,Bronze
53826,Consumer,35-44,Gold
53827,Consumer,55-64,Bronze
53828,Consumer,55-64,Bronze
53829,SMB,65+,Bronze
53830,Consumer,45-54,Bronze
53831,SMB,18-24,Bronze
53832,Consumer,65+,Silver
53833,Consumer,25-34,Silver
53834,Consumer,25-34,Silver
53835,Consumer,35-44,Silver
53836,Consumer,25-34,Gold
53837,Consumer,25-34,Gold
53838,Consumer,45-54,Silver
53839,SMB,65+,Gold
53840,Consumer,25-34,Gold
53841,Consumer,35-44,Bronze
53842,Consumer,45-54,Bronze
53843,Consumer,25-34,Bronze
53844,Consumer,35-44,Bronze
53845,Consumer,65+,Bronze
53846,Consumer,18-24,Bronze
53847,SMB,35-44,Silver
53848,SMB,25-34,Bronze
53849,Consumer,55-64,Silver
53850,Consumer,25-34,Silver
53851,Consumer,55-64,Silver
53852,SMB,35-44,Bronze
53853,Consumer,65+,Bronze
53854,Consumer,35-44,Silver
53855,Consumer,35-44,Bronze
53856,SMB,18-24,Gold
53857,Consumer,25-34,Gold
53858,Consumer,35-44,Bronze
53859,SMB,55-64,Gold
53860,Consumer,45-54,Bronze
53861,Corporate,55-64,Bronze
53862,Consumer,55-64,Gold
53863,Consumer,18-24,Bronze
53864,Consumer,25-34,Bronze
53865,SMB,55-64,Bronze
53866,Consumer,55-64,Bronze
53867,SMB,45-54,Bronze
53868,Consumer,35-44,Silver
53869,SMB,35-44,Gold
53870,Consumer,18-24,Bronze
53871,Consumer,25-34,Bronze
53872,Consumer,35-44,Silver
53873,SMB,25-34,Bronze
53874,Consumer,25-34,Silver
53875,Consumer,55-64,Silver
53876,Consumer,55-64,Silver
53877,SMB,45-54,Bronze
53878,Corporate,45-54,Bronze
53879,Consumer,65+,Silver
53880,Consumer,25-34,Bronze
53881,SMB,45-54,Silver
53882,SMB,35-44,Silver
53883,SMB,65+,Bronze
53884,Consumer,35-44,Gold
53885,Consumer,25-34,Bronze
53886,Consumer,55-64,Bronze
53887,Consumer,55-64,Gold
53888,Consumer,45-54,Silver
53889,Consumer,55-64,Bronze
53890,Consumer,25-34,Silver
53891,Consumer,45-54,Silver
53892,Consumer,35-44,Bronze
53893,Consumer,65+,Bronze
53894,SMB,35-44,Silver
53895,Consumer,25-34,Silver
53896,Corporate,25-34,Bronze
53897,SMB,35-44,Bronze
53898,Corporate,65+,Bronze
53899,SMB,45-54,Bronze
53900,Consumer,45-54,Bronze
53901,Consumer,35-44,Bronze
53902,Consumer,35-44,Bronze
53903,Consumer,65+,Bronze
53904,Consumer,35-44,Bronze
53905,Corporate,25-34,Bronze
53906,Corporate,55-64,Bronze
53907,SMB,25-34,Bronze
53908,Consumer,35-44,Gold
53909,SMB,45-54,Silver
53910,SMB,55-64,Bronze
53911,Consumer,18-24,Bronze
53912,Consumer,45-54,Silver
53913,Consumer,25-34,Bronze
53914,Consumer,45-54,Silver
53915,SMB,45-54,Bronze
53916,Consumer,35-44,Gold
53917,Consumer,35-44,Bronze
53918,Consumer,35-44,Bronze
53919,SMB,65+,Bronze
53920,Consumer,35-44,Bronze
53921,Consumer,35-44,Bronze
53922,Consumer,25-34,Gold
53923,Consumer,35-44,Gold
53924,SMB,18-24,Silver
53925,SMB,65+,Silver
53926,SMB,35-44,Silver
53927,Consumer,65+,Bronze
53928,Consumer,25-34,Gold
53929,Consumer,45-54,Bronze
53930,Consumer,45-54,Gold
53931,Consumer,45-54,Bronze
53932,SMB,55-64,Silver
53933,Consumer,18-24,Silver
53934,Consumer,45-54,Silver
53935,SMB,18-24,Bronze
53936,SMB,25-34,Bronze
53937,Corporate,55-64,Gold
53938,Consumer,45-54,Bronze
53939,Consumer,65+,Bronze
53940,SMB,55-64,Silver
53941,Consumer,35-44,Gold
53942,SMB,25-34,Bronze
53943,Consumer,25-34,Bronze
53944,Consumer,18-24,Bronze
53945,Consumer,45-54,Gold
53946,Consumer,55-64,Bronze
53947,Consumer,18-24,Silver
53948,Consumer,35-44,Bronze
53949,Consumer,55-64,Bronze
53950,Consumer,45-54,Silver
53951,Consumer,35-44,Silver
53952,Consumer,65+,Silver
53953,Consumer,35-44,Bronze
53954,Consumer,25-34,Bronze
53955,Consumer,35-44,Bronze
53956,Consumer,35-44,Bronze
53957,Consumer,35-44,Bronze
53958,Consumer,35-44,Bronze
53959,Corporate,18-24,Gold
53960,Corporate,45-54,Bronze
53961,Consumer,45-54,Bronze
53962,Consumer,45-54,Bronze
53963,Consumer,25-34,Bronze
53964,Consumer,18-24,Silver
53965,Consumer,45-54,Bronze
53966,Consumer,35-44,Silver
53967,Consumer,45-54,Bronze
53968,Consumer,25-34,Bronze
53969,Consumer,35-44,Bronze
53970,Consumer,25-34,Bronze
53971,SMB,35-44,Bronze
53972,SMB,45-54,Gold
53973,Consumer,25-34,Silver
53974,Consumer,25-34,Silver
53975,Corporate,35-44,Silver
53976,Consumer,45-54,Silver
53977,Consumer,35-44,Silver
53978,Consumer,18-24,Gold
53979,Consumer,35-44,Silver
53980,Consumer,35-44,Bronze
53981,Consumer,65+,Bronze
53982,Consumer,45-54,Silver
53983,Consumer,18-24,Bronze
53984,Consumer,45-54,Bronze
53985,Corporate,18-24,Bronze
53986,Consumer,35-44,Bronze
53987,Consumer,18-24,Gold
53988,Corporate,45-54,Bronze
53989,Consumer,25-34,Bronze
53990,Consumer,65+,Bronze
53991,Consumer,25-34,Gold
53992,Consumer,65+,Bronze
53993,Consumer,65+,Gold
53994,Consumer,35-44,Bronze
53995,Consumer,35-44,Bronze
53996,Consumer,35-44,Gold
53997,SMB,55-64,Bronze
53998,Consumer,25-34,Gold
53999,Corporate,35-44,Bronze
54000,Consumer,18-24,Bronze
54001,Consumer,35-44,Gold
54002,Consumer,25-34,Bronze
54003,Consumer,65+,Silver
54004,Consumer,35-44,Silver
54005,Consumer,25-34,Bronze
54006,Consumer,25-34,Bronze
54007,Consumer,25-34,Silver
54008,SMB,18-24,Bronze
54009,Consumer,18-24,Bronze
54010,SMB,45-54,Bronze
54011,Consumer,18-24,Gold
54012,Consumer,55-64,Bronze
54013,Corporate,65+,Bronze
54014,Consumer,65+,Silver
54015,Consumer,25-34,Bronze
54016,Consumer,55-64,Silver
54017,Consumer,45-54,Silver
54018,Consumer,65+,Gold
54019,Consumer,25-34,Bronze
54020,Consumer,45-54,Bronze
54021,Consumer,45-54,Bronze
54022,Consumer,25-34,Silver
54023,Consumer,45-54,Bronze
54024,SMB,45-54,Bronze
54025,Consumer,55-64,Silver
54026,Consumer,55-64,Silver
54027,Consumer,18-24,Silver
54028,Consumer,55-64,Silver
54029,SMB,25-34,Bronze
54030,Corporate,55-64,Silver
54031,Consumer,25-34,Bronze
54032,SMB,35-44,Silver
54033,Consumer,35-44,Gold
54034,Corporate,45-54,Bronze
54035,Consumer,45-54,Gold
54036,Consumer,55-64,Silver
54037,Consumer,18-24,Silver
54038,Consumer,25-34,Silver
54039,Consumer,45-54,Silver
54040,Corporate,25-34,Bronze
54041,Consumer,55-64,Silver
54042,Consumer,25-34,Gold
54043,Consumer,45-54,Silver
54044,Consumer,18-24,Bronze
54045,SMB,65+,Gold
54046,SMB,18-24,Gold
54047,Consumer,35-44,Bronze
54048,Consumer,35-44,Silver
54049,Consumer,25-34,Bronze
54050,Consumer,35-44,Bronze
54051,Consumer,35-44,Bronze
54052,Consumer,55-64,Silver
54053,Corporate,65+,Silver
54054,Consumer,55-64,Bronze
54055,Consumer,45-54,Bronze
54056,Consumer,25-34,Silver
54057,Consumer,25-34,Silver
54058,Consumer,18-24,Gold
54059,Consumer,18-24,Bronze
54060,Corporate,55-64,Silver
54061,Consumer,18-24,Silver
54062,Consumer,25-34,Bronze
54063,SMB,35-44,Gold
54064,Consumer,25-34,Bronze
54065,SMB,25-34,Silver
54066,Consumer,25-34,Gold
54067,Consumer,35-44,Bronze
54068,Consumer,25-34,Silver
54069,SMB,18-24,Silver
54070,SMB,65+,Silver
54071,Consumer,55-64,Silver
54072,Consumer,55-64,Bronze
54073,Consumer,25-34,Bronze
54074,Consumer,65+,Gold
54075,Consumer,55-64,Silver
54076,SMB,35-44,Bronze
54077,SMB,25-34,Gold
54078,Consumer,55-64,Silver
54079,Consumer,18-24,Silver
54080,Consumer,45-54,Silver
54081,Corporate,55-64,Gold
54082,Consumer,65+,Bronze
54083,Consumer,65+,Bronze
54084,Corporate,35-44,Silver
54085,Consumer,18-24,Bronze
54086,Corporate,35-44,Silver
54087,Consumer,25-34,Silver
54088,Consumer,45-54,Silver
54089,Consumer,45-54,Silver
54090,Consumer,65+,Bronze
54091,Consumer,25-34,Bronze
54092,SMB,35-44,Bronze
54093,Consumer,18-24,Bronze
54094,Consumer,55-64,Bronze
54095,Consumer,35-44,Bronze
54096,Consumer,25-34,Gold
54097,Consumer,35-44,Silver
54098,Consumer,35-44,Silver
54099,Consumer,55-64,Gold
54100,SMB,25-34,Bronze
54101,Corporate,35-44,Bronze
54102,Consumer,35-44,Silver
54103,Consumer,18-24,Bronze
54104,SMB,25-34,Bronze
54105,Consumer,25-34,Silver
54106,Corporate,35-44,Bronze
54107,SMB,35-44,Gold
54108,Consumer,55-64,Bronze
54109,SMB,65+,Bronze
54110,Consumer,18-24,Bronze
54111,SMB,65+,Gold
54112,SMB,35-44,Bronze
54113,Consumer,55-64,Bronze
54114,Corporate,25-34,Bronze
54115,Consumer,45-54,Bronze
54116,Consumer,45-54,Silver
54117,Consumer,18-24,Bronze
54118,Consumer,55-64,Silver
54119,SMB,18-24,Bronze
54120,Consumer,35-44,Gold
54121,SMB,25-34,Bronze
54122,SMB,45-54,Bronze
54123,Consumer,25-34,Gold
54124,Corporate,45-54,Silver
54125,SMB,55-64,Gold
54126,SMB,45-54,Silver
54127,Consumer,55-64,Bronze
54128,Consumer,35-44,Bronze
54129,Consumer,45-54,Silver
54130,Consumer,35-44,Bronze
54131,SMB,65+,Bronze
54132,Consumer,18-24,Bronze
54133,SMB,55-64,Bronze
54134,Consumer,18-24,Silver
54135,Consumer,55-64,Bronze
54136,Corporate,18-24,Silver
54137,SMB,45-54,Bronze
54138,Consumer,18-24,Bronze
54139,Consumer,55-64,Silver
54140,Consumer,25-34,Silver
54141,Consumer,18-24,Bronze
54142,Consumer,55-64,Bronze
54143,Corporate,45-54,Gold
54144,SMB,55-64,Bronze
54145,Consumer,55-64,Bronze
54146,Consumer,18-24,Bronze
54147,Corporate,18-24,Silver
54148,Consumer,45-54,Silver
54149,SMB,55-64,Silver
54150,SMB,25-34,Bronze
54151,SMB,55-64,Bronze
54152,Consumer,18-24,Silver
54153,Corporate,55-64,Gold
54154,Corporate,45-54,Silver
54155,Consumer,35-44,Silver
54156,Consumer,35-44,Silver
54157,Consumer,25-34,Bronze
54158,Consumer,35-44,Bronze
54159,SMB,35-44,Silver
54160,SMB,25-34,Silver
54161,SMB,18-24,Bronze
54162,Consumer,35-44,Silver
54163,Consumer,25-34,Silver
54164,SMB,18-24,Bronze
54165,Consumer,25-34,Bronze
54166,Consumer,25-34,Silver
54167,Consumer,55-64,Gold
54168,SMB,25-34,Silver
54169,Consumer,45-54,Bronze
54170,SMB,18-24,Bronze
54171,Consumer,45-54,Gold
54172,SMB,65+,Gold
54173,SMB,55-64,Bronze
54174,SMB,55-64,Bronze
54175,Consumer,35-44,Silver
54176,Consumer,35-44,Silver
54177,Consumer,65+,Bronze
54178,Consumer,25-34,Bronze
54179,SMB,35-44,Gold
54180,SMB,45-54,Bronze
54181,Consumer,25-34,Bronze
54182,Consumer,35-44,Bronze
54183,SMB,18-24,Bronze
54184,Consumer,45-54,Silver
54185,Consumer,25-34,Bronze
54186,Consumer,25-34,Silver
54187,Consumer,25-34,Bronze
54188,Consumer,45-54,Silver
54189,Consumer,35-44,Bronze
54190,Consumer,65+,Gold
54191,Consumer,55-64,Silver
54192,Consumer,65+,Bronze
54193,Consumer,45-54,Gold
54194,Consumer,25-34,Bronze
54195,Consumer,25-34,Bronze
54196,Consumer,35-44,Bronze
54197,SMB,25-34,Bronze
54198,SMB,35-44,Bronze
54199,Consumer,55-64,Bronze
54200,Consumer,35-44,Bronze
54201,Consumer,25-34,Bronze
54202,Consumer,45-54,Bronze
54203,Consumer,65+,Silver
54204,Consumer,35-44,Silver
54205,SMB,25-34,Silver
54206,Consumer,45-54,Bronze
54207,SMB,35-44,Bronze
54208,Consumer,55-64,Bronze
54209,Consumer,45-54,Gold
54210,Consumer,55-64,Bronze
54211,Consumer,18-24,Silver
54212,Consumer,45-54,Bronze
54213,Consumer,45-54,Bronze
54214,Consumer,55-64,Silver
54215,Consumer,25-34,Bronze
54216,Consumer,45-54,Silver
54217,Consumer,25-34,Silver
54218,Consumer,55-64,Bronze
54219,Corporate,18-24,Bronze
54220,Consumer,25-34,Bronze
54221,SMB,65+,Gold
54222,Consumer,45-54,Bronze
54223,Consumer,25-34,Silver
54224,Consumer,25-34,Gold
54225,Consumer,35-44,Bronze
54226,SMB,25-34,Silver
54227,Consumer,25-34,Bronze
54228,Consumer,65+,Bronze
54229,Corporate,25-34,Bronze
54230,SMB,55-64,Gold
54231,Consumer,45-54,Silver
54232,Consumer,45-54,Gold
54233,Consumer,25-34,Bronze
54234,Consumer,25-34,Bronze
54235,Consumer,45-54,Bronze
54236,Consumer,65+,Silver
54237,SMB,35-44,Bronze
54238,Consumer,25-34,Bronze
54239,Corporate,35-44,Bronze
54240,Consumer,25-34,Silver
54241,Consumer,35-44,Silver
54242,Consumer,45-54,Gold
54243,Corporate,25-34,Bronze
54244,SMB,35-44,Bronze
54245,Consumer,45-54,Gold
54246,Consumer,25-34,Bronze
54247,Consumer,25-34,Silver
54248,Consumer,65+,Bronze
54249,Consumer,55-64,Silver
54250,Corporate,55-64,Silver
54251,Consumer,45-54,Bronze
54252,SMB,35-44,Bronze
54253,Consumer,18-24,Silver
54254,Consumer,25-34,Gold
54255,Consumer,18-24,Bronze
54256,Consumer,35-44,Bronze
54257,Consumer,35-44,Bronze
54258,Consumer,25-34,Gold
54259,Consumer,18-24,Bronze
54260,Consumer,45-54,Bronze
54261,Corporate,25-34,Bronze
54262,Consumer,18-24,Bronze
54263,Consumer,25-34,Silver
54264,Consumer,55-64,Bronze
54265,Consumer,45-54,Silver
54266,Corporate,35-44,Bronze
54267,Consumer,25-34,Bronze
54268,Consumer,35-44,Bronze
54269,Consumer,18-24,Gold
54270,Consumer,25-34,Gold
54271,Consumer,35-44,Bronze
54272,Consumer,18-24,Bronze
54273,Consumer,45-54,Bronze
54274,Corporate,35-44,Bronze
54275,Consumer,18-24,Bronze
54276,Consumer,25-34,Silver
54277,Consumer,35-44,Silver
54278,Consumer,55-64,Bronze
54279,SMB,18-24,Bronze
54280,Consumer,45-54,Gold
54281,Consumer,25-34,Bronze
54282,SMB,35-44,Bronze
54283,Consumer,65+,Gold
54284,Consumer,45-54,Silver
54285,Corporate,25-34,Bronze
54286,Consumer,35-44,Bronze
54287,SMB,65+,Silver
54288,Consumer,55-64,Silver
54289,Consumer,35-44,Gold
54290,Consumer,35-44,Gold
54291,Consumer,35-44,Silver
54292,Corporate,25-34,Silver
54293,Corporate,65+,Gold
54294,Consumer,25-34,Bronze
54295,SMB,25-34,Silver
54296,Consumer,18-24,Silver
54297,Consumer,65+,Silver
54298,Consumer,65+,Silver
54299,Consumer,45-54,Bronze
