ReturnLineID,ReturnDate,ProductID,StoreID,QuantityReturned,ReturnAmount,ReturnCOGS,ProfitImpact,SaleLineID
418,2023-04-07,10028,2001,2,62.77,31.34,-31.43,7245
419,2024-07-07,10035,2012,3,2660.17,2005.08,-655.09,7278
420,2024-03-23,10018,2015,1,51.3,22.58,-28.72,7302
421,2023-04-21,10037,2015,2,27.11,10.32,-16.79,7303
422,2023-07-05,10016,2011,2,65.65,44.8,-20.85,7319
423,2023-02-08,10032,2011,1,104.46,95.98,-8.48,7324
424,2023-07-27,10032,2003,1,117.38,95.98,-21.4,7327
425,2023-11-23,10006,2002,2,91.69,66.9,-24.79,7333
426,2024-02-21,10025,2013,1,128.95,53.53,-75.42,7337
427,2023-12-23,10020,2009,3,1167.12,829.23,-337.89,7339
428,2024-05-30,10032,2013,1,132.35,95.98,-36.37,7365
429,2024-04-05,10026,2002,1,38.71,13.1,-25.61,7369
430,2023-12-26,10035,2008,3,2710.75,2005.08,-705.67,7382
431,2024-12-20,10038,2018,1,344.7,224.2,-120.5,7392
432,2024-09-07,10040,2005,1,403.61,261.12,-142.49,7454
433,2023-12-22,10007,2014,2,659.74,513.22,-146.52,7457
434,2024-02-05,10024,2004,3,3679.82,2688.99,-990.83,7473
435,2024-01-25,10035,2008,3,2586.05,2005.08,-580.97,7494
436,2024-12-01,10010,2013,3,928.59,619.44,-309.15,7506
437,2024-02-08,10033,2004,2,1556.84,1146.96,-409.88,7510
438,2023-12-10,10001,2005,2,1667.21,1023.34,-643.87,7520
439,2023-03-08,10029,2006,1,14.74,7.71,-7.03,7537
440,2024-01-02,10022,2005,1,15.3,6.25,-9.05,7550
441,2024-07-17,10020,2012,1,353.49,276.41,-77.08,7554
442,2024-11-07,10039,2003,1,382.18,255.66,-126.52,7559
443,2024-05-17,10014,2014,1,120.15,50.95,-69.2,7597
444,2024-09-03,10006,2003,2,77.72,66.9,-10.82,7623
445,2023-07-13,10015,2008,3,1267.2,879.3,-387.9,7633
446,2024-06-15,10016,2003,3,95.64,67.2,-28.44,7670
447,2023-08-01,10008,2003,1,996.79,783.34,-213.45,7683
448,2024-08-31,10010,2010,1,306.16,206.48,-99.68,7686
449,2024-09-13,10005,2019,1,406.33,236.17,-170.16,7688
450,2023-11-17,10014,2008,1,102.8,50.95,-51.85,7693
451,2023-06-13,10022,2016,1,16.23,6.25,-9.98,7698
452,2023-10-31,10027,2012,2,66.11,22.36,-43.75,7701
453,2023-10-20,10036,2020,3,3511.94,2287.29,-1224.65,7720
454,2024-05-21,10023,2011,1,1375.61,1034.25,-341.36,7721
455,2023-09-23,10038,2006,1,353.77,224.2,-129.57,7752
456,2024-07-23,10039,2001,2,747.12,511.32,-235.8,7776
457,2023-07-04,10004,2020,2,258.91,164.32,-94.59,7778
458,2024-05-05,10015,2008,1,292.6,293.1,0.5,7791
459,2023-03-22,10019,2012,1,27.87,16.23,-11.64,7792
460,2024-07-16,10008,2006,2,2705.16,1566.68,-1138.48,7821
461,2024-12-31,10024,2004,2,2419.53,1792.66,-626.87,7842
462,2023-08-17,10025,2012,3,310.24,160.59,-149.65,7862
463,2024-08-07,10015,2016,1,331.06,293.1,-37.96,7875
464,2023-11-19,10013,2006,1,44.26,11.81,-32.45,7879
465,2024-08-02,10006,2008,1,39.84,33.45,-6.39,7917
466,2023-09-10,10027,2015,1,42.27,11.18,-31.09,7945
467,2024-06-13,10018,2003,2,105.77,45.16,-60.61,7962
468,2023-08-19,10010,2003,1,336.91,206.48,-130.43,8002
469,2024-09-11,10039,2015,1,398.88,255.66,-143.22,8011
470,2024-12-31,10026,2018,1,38.6,13.1,-25.5,8015
471,2023-12-09,10006,2007,1,42.84,33.45,-9.39,8019
472,2024-08-14,10011,2020,3,134.13,75.24,-58.89,8020
473,2024-10-08,10031,2012,3,1678.2,1646.79,-31.41,8024
474,2023-12-06,10033,2003,1,789.04,573.48,-215.56,8057
475,2024-11-04,10032,2004,2,244.2,191.96,-52.24,8068
476,2023-04-10,10035,2010,2,1904.5,1336.72,-567.78,8084
477,2024-04-17,10036,2002,2,2146.1,1524.86,-621.24,8088
478,2023-02-18,10015,2006,2,774.59,586.2,-188.39,8110
479,2023-05-20,10016,2001,2,71.4,44.8,-26.6,8146
480,2023-06-24,10029,2011,3,40.18,23.13,-17.05,8152
481,2023-11-29,10015,2008,2,655.19,586.2,-68.99,8164
482,2024-03-04,10026,2008,1,35.31,13.1,-22.21,8181
483,2023-05-19,10031,2020,3,2167.0,1646.79,-520.21,8185
484,2023-05-17,10016,2006,2,62.53,44.8,-17.73,8204
485,2024-05-23,10033,2014,1,782.03,573.48,-208.55,8211
486,2023-06-17,10036,2004,1,1131.07,762.43,-368.64,8214
487,2024-12-31,10018,2012,1,61.62,22.58,-39.04,8242
488,2023-12-13,10022,2011,2,29.96,12.5,-17.46,8253
489,2024-12-31,10040,2005,1,327.04,261.12,-65.92,8265
490,2024-08-24,10040,2017,1,390.08,261.12,-128.96,8270
491,2024-10-18,10004,2012,2,264.89,164.32,-100.57,8298
492,2024-10-12,10015,2016,2,798.23,586.2,-212.03,8301
493,2023-05-06,10024,2014,1,1278.0,896.33,-381.67,8321
494,2023-07-30,10023,2002,1,1488.14,1034.25,-453.89,8322
495,2024-08-22,10030,2004,3,106.08,51.69,-54.39,8331
496,2023-12-18,10022,2001,2,30.38,12.5,-17.88,8335
497,2023-10-05,10032,2004,3,389.59,287.94,-101.65,8343
498,2024-12-11,10010,2002,2,674.32,412.96,-261.36,8365
499,2024-12-31,10010,2002,1,271.87,206.48,-65.39,8374
500,2023-10-30,10026,2003,1,35.11,13.1,-22.01,8399
501,2024-04-26,10033,2013,1,628.27,573.48,-54.79,8400
502,2023-12-20,10037,2018,1,16.27,5.16,-11.11,8416
503,2024-05-16,10012,2019,1,54.34,34.35,-19.99,8462
504,2023-07-08,10040,2020,1,412.06,261.12,-150.94,8470
505,2024-06-19,10036,2012,2,2110.4,1524.86,-585.54,8478
506,2024-09-28,10012,2019,1,57.24,34.35,-22.89,8484
507,2024-05-29,10005,2020,1,388.4,236.17,-152.23,8486
508,2024-12-31,10022,2010,2,30.36,12.5,-17.86,8497
509,2024-04-27,10032,2011,3,384.53,287.94,-96.59,8525
510,2023-10-21,10005,2003,3,1157.64,708.51,-449.13,8575
511,2023-03-12,10010,2015,2,617.17,412.96,-204.21,8585
512,2023-07-26,10027,2002,1,39.89,11.18,-28.71,8597
513,2023-07-01,10021,2015,1,135.77,119.09,-16.68,8602
514,2023-09-18,10022,2010,1,14.78,6.25,-8.53,8608
515,2024-11-05,10002,2015,3,45.68,22.08,-23.6,8614
516,2024-12-31,10031,2013,1,628.75,548.93,-79.82,8617
517,2023-06-06,10007,2006,2,635.95,513.22,-122.73,8622
518,2024-12-31,10001,2020,2,1629.94,1023.34,-606.6,8632
519,2024-10-02,10020,2009,3,1066.0,829.23,-236.77,8641
520,2023-12-13,10008,2001,2,2127.66,1566.68,-560.98,8643
521,2024-01-14,10005,2009,1,410.21,236.17,-174.04,8663
522,2024-10-05,10007,2005,2,766.12,513.22,-252.9,8715
523,2024-06-08,10036,2001,1,943.56,762.43,-181.13,8719
524,2024-09-07,10015,2017,3,1328.74,879.3,-449.44,8747
525,2024-09-25,10024,2010,1,1202.29,896.33,-305.96,8750
526,2024-10-26,10018,2012,1,62.54,22.58,-39.96,8767
527,2024-10-30,10023,2018,3,3599.96,3102.75,-497.21,8795
528,2023-06-15,10037,2020,2,29.15,10.32,-18.83,8821
529,2023-11-10,10039,2013,2,701.59,511.32,-190.27,8831
530,2024-11-26,10033,2013,2,1682.94,1146.96,-535.98,8845
531,2023-10-07,10003,2019,2,53.35,17.58,-35.77,8864
532,2024-01-20,10001,2004,1,716.96,511.67,-205.29,8868
533,2024-03-12,10033,2020,1,772.76,573.48,-199.28,8907
534,2024-01-09,10018,2015,2,116.53,45.16,-71.37,8912
535,2023-08-24,10036,2009,1,1179.88,762.43,-417.45,8926
536,2024-03-24,10001,2007,1,691.08,511.67,-179.41,8942
537,2024-06-24,10002,2008,2,35.24,14.72,-20.52,8947
538,2023-01-09,10024,2016,1,1188.45,896.33,-292.12,8969
539,2024-07-20,10001,2010,3,2558.21,1535.01,-1023.2,8971
540,2024-02-28,10020,2005,2,846.22,552.82,-293.4,9004
541,2024-11-23,10033,2005,3,2403.11,1720.44,-682.67,9013
542,2023-07-18,10022,2016,1,14.86,6.25,-8.61,9035
543,2024-04-12,10001,2001,1,745.52,511.67,-233.85,9036
544,2024-07-20,10023,2014,2,2793.33,2068.5,-724.83,9063
545,2023-08-09,10015,2018,1,427.99,293.1,-134.89,9064
546,2024-07-14,10021,2017,2,321.73,238.18,-83.55,9083
547,2023-12-25,10004,2002,1,124.72,82.16,-42.56,9091
548,2024-11-02,10037,2005,1,13.93,5.16,-8.77,9106
549,2023-04-15,10002,2002,2,36.79,14.72,-22.07,9110
550,2024-09-22,10010,2004,1,315.3,206.48,-108.82,9127
551,2023-05-02,10018,2002,1,57.29,22.58,-34.71,9142
552,2024-01-05,10028,2005,1,36.18,15.67,-20.51,9149
553,2023-04-03,10024,2006,1,1216.2,896.33,-319.87,9155
554,2023-09-09,10012,2009,1,52.79,34.35,-18.44,9165
555,2023-03-25,10001,2011,1,678.09,511.67,-166.42,9175
556,2024-09-17,10027,2020,2,84.94,22.36,-62.58,9209
557,2023-07-12,10036,2016,1,958.27,762.43,-195.84,9231
558,2023-12-09,10005,2013,2,562.36,472.34,-90.02,9289
559,2023-12-10,10009,2004,1,24.87,7.95,-16.92,9296
560,2023-11-05,10037,2016,1,13.35,5.16,-8.19,9329
561,2024-04-21,10015,2019,1,407.14,293.1,-114.04,9338
562,2024-05-31,10023,2002,3,4001.06,3102.75,-898.31,9341
563,2024-07-20,10037,2017,2,29.69,10.32,-19.37,9384
564,2024-10-10,10008,2016,1,1392.96,783.34,-609.62,9393
565,2024-12-26,10009,2015,2,47.36,15.9,-31.46,9423
566,2024-03-26,10020,2003,2,803.49,552.82,-250.67,9438
567,2023-05-21,10001,2003,1,845.42,511.67,-333.75,9444
568,2024-02-24,10025,2003,1,122.06,53.53,-68.53,9449
569,2024-03-31,10007,2006,1,351.15,256.61,-94.54,9460
570,2023-02-13,10031,2011,2,1592.56,1097.86,-494.7,9479
571,2023-05-08,10028,2007,1,34.02,15.67,-18.35,9482
572,2023-11-20,10029,2011,2,30.56,15.42,-15.14,9517
573,2024-08-12,10032,2011,1,126.71,95.98,-30.73,9564
574,2024-12-31,10010,2014,3,942.81,619.44,-323.37,9583
575,2023-02-09,10004,2014,1,120.22,82.16,-38.06,9591
576,2024-12-31,10034,2007,2,153.74,45.36,-108.38,9594
577,2024-10-06,10020,2007,1,397.58,276.41,-121.17,9624
578,2024-06-22,10040,2014,1,433.12,261.12,-172.0,9633
579,2023-10-19,10010,2006,2,632.82,412.96,-219.86,9637
580,2024-03-12,10002,2016,2,36.72,14.72,-22.0,9664
581,2023-09-30,10017,2009,1,73.58,53.94,-19.64,9675
582,2023-05-06,10023,2005,1,1176.61,1034.25,-142.36,9677
583,2023-09-21,10007,2013,2,731.9,513.22,-218.68,9694
584,2023-10-13,10035,2019,1,1010.49,668.36,-342.13,9696
585,2023-11-18,10001,2006,2,1303.4,1023.34,-280.06,9702
586,2024-12-31,10031,2018,1,775.28,548.93,-226.35,9705
587,2023-12-08,10010,2005,1,313.98,206.48,-107.5,9722
588,2023-10-23,10007,2013,3,1029.47,769.83,-259.64,9754
589,2023-09-01,10023,2008,1,1030.11,1034.25,4.14,9763
590,2023-06-16,10019,2017,3,92.19,48.69,-43.5,9768
591,2023-02-09,10031,2012,1,756.3,548.93,-207.37,9769
592,2024-06-07,10027,2015,3,93.21,33.54,-59.67,9771
593,2024-06-12,10036,2007,1,1136.07,762.43,-373.64,9790
594,2023-02-21,10033,2020,2,1362.18,1146.96,-215.22,9799
595,2023-09-07,10006,2005,1,38.54,33.45,-5.09,9802
596,2023-10-02,10015,2006,1,388.3,293.1,-95.2,9814
597,2024-10-11,10013,2018,1,44.19,11.81,-32.38,9819
598,2024-10-30,10003,2010,2,51.85,17.58,-34.27,9826
599,2024-04-10,10003,2009,2,52.13,17.58,-34.55,9839
600,2024-01-25,10012,2011,1,55.64,34.35,-21.29,9860
601,2024-02-09,10024,2014,2,2032.64,1792.66,-239.98,9861
602,2023-12-31,10024,2014,2,2538.78,1792.66,-746.12,9863
603,2024-03-26,10005,2005,1,375.75,236.17,-139.58,9873
604,2024-11-14,10033,2017,2,1574.59,1146.96,-427.63,9908
605,2024-04-23,10013,2013,3,122.07,35.43,-86.64,9916
606,2024-10-24,10016,2013,1,29.2,22.4,-6.8,9926
607,2023-05-27,10027,2007,1,35.45,11.18,-24.27,9934
608,2023-08-18,10009,2016,2,38.07,15.9,-22.17,9954
609,2023-12-20,10023,2005,1,1416.54,1034.25,-382.29,9962
610,2024-11-23,10024,2015,3,3525.12,2688.99,-836.13,10001
611,2024-12-28,10035,2014,1,822.86,668.36,-154.5,10005
612,2024-03-09,10009,2014,1,27.08,7.95,-19.13,10024
613,2024-04-05,10033,2020,2,1494.45,1146.96,-347.49,10037
614,2023-12-29,10026,2012,2,80.35,26.2,-54.15,10082
615,2024-05-11,10001,2018,2,1599.01,1023.34,-575.67,10086
616,2024-07-18,10008,2018,1,1137.6,783.34,-354.26,10087
617,2024-03-11,10004,2004,3,377.04,246.48,-130.56,10094
618,2024-03-06,10022,2004,2,29.66,12.5,-17.16,10117
619,2024-10-19,10039,2003,1,343.63,255.66,-87.97,10142
620,2024-08-17,10003,2015,2,57.74,17.58,-40.16,10184
621,2023-11-11,10024,2018,1,1244.42,896.33,-348.09,10219
622,2024-08-02,10002,2002,3,49.3,22.08,-27.22,10226
623,2023-06-11,10018,2001,2,117.93,45.16,-72.77,10257
624,2024-07-10,10038,2018,2,499.54,448.4,-51.14,10267
625,2024-12-22,10033,2008,3,1993.32,1720.44,-272.88,10275
626,2023-02-10,10012,2020,1,57.09,34.35,-22.74,10287
627,2024-07-21,10024,2003,1,1190.15,896.33,-293.82,10306
628,2024-06-12,10001,2005,2,1508.19,1023.34,-484.85,10323
629,2023-04-04,10034,2005,1,77.59,22.68,-54.91,10347
630,2024-04-25,10033,2008,1,730.31,573.48,-156.83,10371
631,2023-10-11,10012,2019,1,45.69,34.35,-11.34,10400
632,2024-06-19,10026,2008,1,32.65,13.1,-19.55,10413
633,2023-09-28,10023,2013,1,1568.26,1034.25,-534.01,10415
634,2023-04-24,10035,2001,1,955.4,668.36,-287.04,10421
635,2024-07-04,10036,2009,1,876.66,762.43,-114.23,10449
636,2023-04-19,10026,2016,2,77.56,26.2,-51.36,10462
637,2024-11-13,10024,2007,1,1136.44,896.33,-240.11,10497
638,2024-12-31,10040,2013,1,398.22,261.12,-137.1,10520
639,2023-11-27,10013,2005,2,91.04,23.62,-67.42,10530
640,2024-11-22,10033,2004,2,1528.39,1146.96,-381.43,10533
641,2024-03-28,10012,2012,3,189.37,103.05,-86.32,10535
642,2024-04-16,10003,2005,2,56.51,17.58,-38.93,10542
643,2024-05-05,10039,2019,1,333.72,255.66,-78.06,10546
644,2023-08-16,10035,2010,2,1975.92,1336.72,-639.2,10580
645,2024-12-07,10006,2018,1,50.94,33.45,-17.49,10599
646,2023-08-29,10002,2018,1,16.75,7.36,-9.39,10616
647,2024-08-24,10039,2012,1,377.74,255.66,-122.08,10655
648,2024-12-24,10013,2005,2,73.44,23.62,-49.82,10661
649,2023-01-29,10027,2020,1,39.94,11.18,-28.76,10663
650,2023-08-18,10023,2011,2,2670.92,2068.5,-602.42,10680
651,2023-02-04,10024,2007,1,1186.56,896.33,-290.23,10686
652,2024-05-26,10031,2018,1,817.27,548.93,-268.34,10692
653,2024-06-27,10017,2009,1,76.42,53.94,-22.48,10729
654,2023-11-17,10016,2017,1,39.55,22.4,-17.15,10767
655,2024-07-31,10020,2006,2,572.08,552.82,-19.26,10774
656,2023-05-28,10009,2009,3,77.12,23.85,-53.27,10786
657,2023-08-22,10007,2019,1,353.25,256.61,-96.64,10805
658,2024-12-08,10027,2013,2,76.17,22.36,-53.81,10818
659,2024-09-30,10004,2010,1,113.03,82.16,-30.87,10820
660,2024-12-21,10021,2004,2,348.77,238.18,-110.59,10824
661,2023-04-23,10031,2011,1,800.19,548.93,-251.26,10832
662,2024-05-22,10009,2015,2,46.09,15.9,-30.19,10862
663,2024-11-07,10039,2010,2,507.14,511.32,4.18,10869
664,2024-05-18,10038,2016,1,358.63,224.2,-134.43,10875
665,2023-09-18,10034,2008,1,69.02,22.68,-46.34,10880
666,2023-08-24,10014,2002,2,251.55,101.9,-149.65,10881
667,2023-03-15,10023,2020,2,2182.35,2068.5,-113.85,10883
668,2023-08-07,10010,2019,1,270.32,206.48,-63.84,10899
669,2023-04-03,10039,2016,3,882.45,766.98,-115.47,10900
670,2024-10-31,10036,2014,1,1133.62,762.43,-371.19,10908
671,2024-06-28,10025,2002,1,118.5,53.53,-64.97,10940
672,2024-03-01,10015,2005,1,403.58,293.1,-110.48,10945
673,2023-07-13,10008,2014,3,3692.7,2350.02,-1342.68,10948
674,2023-11-20,10009,2003,1,22.19,7.95,-14.24,10950
675,2024-04-05,10016,2015,1,34.43,22.4,-12.03,10963
676,2023-05-08,10027,2002,1,29.5,11.18,-18.32,10974
677,2024-12-30,10015,2002,2,834.47,586.2,-248.27,10978
678,2023-05-19,10033,2002,3,2591.09,1720.44,-870.65,10980
679,2024-09-06,10033,2002,3,2393.26,1720.44,-672.82,10982
680,2024-04-03,10003,2014,1,30.3,8.79,-21.51,10991
681,2024-05-28,10024,2004,2,2223.24,1792.66,-430.58,11006
682,2024-08-06,10015,2016,1,394.52,293.1,-101.42,11010
683,2023-08-25,10029,2013,1,13.52,7.71,-5.81,11015
684,2024-11-13,10010,2014,2,627.04,412.96,-214.08,11032
685,2023-03-18,10031,2014,3,2342.05,1646.79,-695.26,11052
686,2023-04-14,10004,2001,1,133.63,82.16,-51.47,11054
687,2023-08-18,10008,2019,1,1230.8,783.34,-447.46,11061
688,2024-11-16,10015,2008,1,312.57,293.1,-19.47,11063
689,2023-06-07,10007,2020,2,638.54,513.22,-125.32,11070
690,2024-12-31,10020,2018,1,391.82,276.41,-115.41,11075
691,2024-02-10,10001,2020,1,670.22,511.67,-158.55,11103
692,2024-09-04,10008,2020,1,1306.31,783.34,-522.97,11108
693,2024-07-19,10032,2012,2,256.28,191.96,-64.32,11109
694,2024-10-23,10033,2013,1,779.43,573.48,-205.95,11119
695,2023-05-19,10031,2020,1,779.57,548.93,-230.64,11127
696,2023-01-20,10001,2017,1,816.79,511.67,-305.12,11159
697,2023-09-05,10005,2013,1,373.57,236.17,-137.4,11187
698,2024-12-30,10028,2010,1,34.04,15.67,-18.37,11204
699,2023-05-19,10003,2002,1,23.67,8.79,-14.88,11227
700,2024-06-21,10020,2016,1,393.41,276.41,-117.0,11230
701,2024-10-14,10026,2013,1,41.47,13.1,-28.37,11235
702,2024-05-28,10010,2012,2,581.43,412.96,-168.47,11249
703,2024-10-23,10003,2016,2,58.3,17.58,-40.72,11269
704,2023-07-01,10012,2010,3,140.19,103.05,-37.14,11297
705,2023-07-28,10013,2008,2,65.74,23.62,-42.12,11324
706,2024-04-13,10011,2002,2,87.73,50.16,-37.57,11330
707,2023-05-21,10006,2011,2,93.75,66.9,-26.85,11334
708,2024-06-15,10032,2008,1,123.52,95.98,-27.54,11335
709,2023-11-30,10006,2008,1,30.36,33.45,3.09,11341
710,2023-09-30,10036,2016,1,1110.03,762.43,-347.6,11354
711,2023-09-27,10027,2003,3,121.58,33.54,-88.04,11370
712,2023-12-04,10033,2014,2,1572.93,1146.96,-425.97,11396
713,2023-08-28,10012,2017,1,60.6,34.35,-26.25,11398
714,2024-03-08,10039,2012,1,376.08,255.66,-120.42,11402
715,2024-06-26,10011,2004,3,128.71,75.24,-53.47,11442
716,2024-03-31,10018,2017,1,57.0,22.58,-34.42,11445
717,2023-11-11,10001,2010,3,2557.25,1535.01,-1022.24,11447
718,2023-05-09,10008,2008,1,1077.71,783.34,-294.37,11449
719,2024-06-16,10008,2007,1,1237.47,783.34,-454.13,11484
720,2023-04-17,10035,2019,1,774.2,668.36,-105.84,11493
721,2023-04-27,10035,2004,1,903.87,668.36,-235.51,11504
722,2024-12-07,10003,2017,2,62.38,17.58,-44.8,11511
723,2024-10-26,10022,2006,2,26.96,12.5,-14.46,11517
724,2024-10-21,10003,2006,3,84.52,26.37,-58.15,11534
725,2024-12-31,10022,2009,2,29.32,12.5,-16.82,11572
726,2024-11-17,10007,2016,3,933.06,769.83,-163.23,11580
727,2024-12-28,10031,2017,1,783.01,548.93,-234.08,11586
728,2024-03-30,10027,2013,1,37.56,11.18,-26.38,11599
729,2024-09-07,10015,2015,3,1279.06,879.3,-399.76,11630
730,2023-09-16,10031,2019,3,2120.16,1646.79,-473.37,11648
731,2023-10-17,10036,2016,2,2521.06,1524.86,-996.2,11656
732,2024-06-05,10020,2015,1,358.08,276.41,-81.67,11662
733,2023-02-25,10018,2009,1,45.26,22.58,-22.68,11696
734,2023-04-23,10020,2003,1,375.73,276.41,-99.32,11704
735,2023-12-20,10036,2008,1,935.44,762.43,-173.01,11765
736,2024-12-30,10028,2006,2,71.98,31.34,-40.64,11770
737,2024-01-02,10028,2012,1,30.54,15.67,-14.87,11781
738,2024-07-05,10020,2002,2,626.46,552.82,-73.64,11809
739,2023-12-24,10025,2008,1,104.46,53.53,-50.93,11811
740,2024-08-16,10036,2006,1,996.68,762.43,-234.25,11813
741,2024-07-30,10016,2008,2,61.83,44.8,-17.03,11823
742,2023-10-15,10008,2001,1,972.29,783.34,-188.95,11826
743,2023-05-28,10018,2009,2,110.42,45.16,-65.26,11829
744,2024-12-31,10026,2014,1,36.03,13.1,-22.93,11831
745,2024-11-27,10023,2019,1,1419.21,1034.25,-384.96,11835
746,2024-02-16,10001,2009,1,797.66,511.67,-285.99,11854
747,2023-08-17,10031,2003,1,831.45,548.93,-282.52,11895
748,2023-08-16,10034,2013,1,72.66,22.68,-49.98,11918
749,2023-10-19,10008,2019,1,1213.98,783.34,-430.64,11926
750,2024-11-19,10025,2016,1,126.46,53.53,-72.93,11928
751,2024-07-30,10035,2009,2,1813.6,1336.72,-476.88,11962
752,2024-01-17,10031,2013,1,780.25,548.93,-231.32,12006
753,2024-04-26,10013,2012,1,46.72,11.81,-34.91,12025
754,2023-07-23,10036,2007,1,1106.41,762.43,-343.98,12053
755,2024-07-24,10031,2016,3,2443.54,1646.79,-796.75,12064
756,2024-05-20,10015,2007,3,1111.91,879.3,-232.61,12066
757,2023-10-10,10008,2018,1,1138.88,783.34,-355.54,12073
758,2023-07-24,10033,2011,1,709.2,573.48,-135.72,12111
759,2023-08-18,10017,2011,3,280.17,161.82,-118.35,12117
760,2023-09-25,10009,2016,3,73.0,23.85,-49.15,12122
761,2024-05-20,10034,2017,2,138.8,45.36,-93.44,12176
762,2023-02-09,10021,2007,1,174.88,119.09,-55.79,12187
763,2023-07-09,10025,2020,1,88.91,53.53,-35.38,12193
764,2024-11-14,10013,2015,1,43.58,11.81,-31.77,12201
765,2024-05-15,10018,2009,1,58.07,22.58,-35.49,12212
766,2023-07-08,10025,2001,2,243.44,107.06,-136.38,12235
767,2024-11-22,10013,2010,2,81.16,23.62,-57.54,12240
768,2023-12-17,10035,2008,2,1696.49,1336.72,-359.77,12243
769,2024-12-31,10025,2020,1,117.01,53.53,-63.48,12253
770,2023-04-19,10040,2001,1,353.97,261.12,-92.85,12255
771,2023-07-28,10023,2007,3,4025.68,3102.75,-922.93,12282
772,2024-09-15,10031,2020,3,2079.74,1646.79,-432.95,12330
773,2024-02-18,10015,2003,1,460.66,293.1,-167.56,12356
774,2024-07-25,10005,2009,3,1110.48,708.51,-401.97,12373
775,2024-10-09,10016,2013,1,32.78,22.4,-10.38,12421
776,2023-05-05,10016,2006,2,72.42,44.8,-27.62,12441
777,2023-08-07,10024,2011,2,2318.37,1792.66,-525.71,12470
778,2024-10-30,10031,2005,1,645.11,548.93,-96.18,12476
779,2024-11-28,10027,2012,1,37.4,11.18,-26.22,12499
780,2024-09-04,10002,2010,1,18.0,7.36,-10.64,12520
781,2024-01-10,10011,2019,3,136.75,75.24,-61.51,12555
782,2023-03-16,10015,2018,2,860.84,586.2,-274.64,12576
783,2024-04-05,10024,2009,1,1163.67,896.33,-267.34,12578
784,2024-08-29,10001,2007,1,720.27,511.67,-208.6,12592
785,2024-06-11,10001,2010,3,1986.71,1535.01,-451.7,12593
786,2024-05-19,10022,2015,3,43.72,18.75,-24.97,12600
787,2023-09-27,10036,2008,2,1877.34,1524.86,-352.48,12611
788,2024-10-09,10012,2005,2,118.89,68.7,-50.19,12648
789,2023-04-19,10039,2020,1,350.95,255.66,-95.29,12659
790,2023-04-03,10035,2009,1,746.68,668.36,-78.32,12662
791,2023-09-10,10031,2010,3,2285.65,1646.79,-638.86,12669
792,2023-03-29,10031,2011,1,676.89,548.93,-127.96,12672
793,2024-08-02,10024,2011,2,2422.11,1792.66,-629.45,12705
794,2024-09-07,10036,2009,1,1099.28,762.43,-336.85,12711
795,2023-08-06,10031,2016,2,1613.44,1097.86,-515.58,12719
796,2023-12-16,10023,2019,1,1041.73,1034.25,-7.48,12758
797,2023-12-06,10029,2019,2,26.0,15.42,-10.58,12770
798,2024-10-16,10005,2013,1,348.5,236.17,-112.33,12773
799,2024-10-16,10010,2005,2,484.8,412.96,-71.84,12818
800,2023-10-21,10002,2006,2,29.76,14.72,-15.04,12826
801,2023-03-17,10009,2005,2,49.5,15.9,-33.6,12852
802,2024-12-07,10039,2010,2,760.56,511.32,-249.24,12860
803,2023-02-15,10017,2004,3,272.58,161.82,-110.76,12862
804,2024-02-26,10035,2019,1,801.99,668.36,-133.63,12870
805,2023-12-06,10040,2009,2,739.59,522.24,-217.35,12889
806,2024-06-05,10018,2005,1,61.43,22.58,-38.85,12906
807,2023-07-10,10028,2008,2,64.61,31.34,-33.27,12907
808,2024-07-03,10031,2020,1,833.85,548.93,-284.92,12926
809,2023-04-15,10037,2005,1,13.93,5.16,-8.77,12935
810,2024-08-01,10010,2006,3,985.24,619.44,-365.8,12938
811,2023-04-14,10018,2019,2,117.46,45.16,-72.3,12943
812,2024-01-21,10013,2007,2,87.63,23.62,-64.01,12953
813,2023-12-10,10039,2006,2,691.12,511.32,-179.8,12965
814,2024-06-02,10028,2017,1,36.91,15.67,-21.24,12970
815,2023-08-10,10005,2013,1,356.54,236.17,-120.37,12985
816,2024-01-14,10001,2002,2,1508.96,1023.34,-485.62,13001
817,2024-05-29,10008,2018,1,1084.94,783.34,-301.6,13017
818,2023-06-17,10024,2005,2,2408.02,1792.66,-615.36,13025
819,2023-09-20,10023,2007,1,1542.43,1034.25,-508.18,13060
820,2023-12-09,10033,2004,3,2368.55,1720.44,-648.11,13065
821,2024-10-08,10015,2011,1,378.44,293.1,-85.34,13072
822,2023-11-08,10023,2013,3,4443.88,3102.75,-1341.13,13128
823,2023-02-02,10038,2012,2,660.54,448.4,-212.14,13137
824,2023-09-26,10024,2006,1,1111.35,896.33,-215.02,13166
825,2024-04-28,10019,2019,2,62.39,32.46,-29.93,13177
826,2023-06-28,10031,2009,1,756.51,548.93,-207.58,13178
827,2023-12-22,10006,2002,1,43.61,33.45,-10.16,13187
828,2023-12-23,10029,2009,1,12.43,7.71,-4.72,13193
829,2023-07-19,10007,2002,2,747.69,513.22,-234.47,13201
830,2023-04-07,10011,2020,1,41.12,25.08,-16.04,13209
831,2024-02-16,10021,2005,1,171.33,119.09,-52.24,13214
832,2024-12-31,10029,2016,1,15.12,7.71,-7.41,13237
833,2023-02-23,10001,2004,1,809.85,511.67,-298.18,13258
